DataLeverandørnavn;ObservationsStedNr;ObservationsStedNavn;Lokalitetsnavn;X_UTM32;Y_UTM32;Startdato;Startklok;Prøvetype;GennemsnitsDybde_m;Parameter;Enhed;Prøvefraktion;Resultat;ResultatAttribut;Oplukningskorrigeret;Kontrol;Kvalitet;Kvalitetsnote;time
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-03-29;0932;Blandingsprøve;2.6500000000000004;Klorofyl a;µg/l;Ej oplyst;24.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:31/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-03-29 09:32:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-06;0935;Enkeltprøve;1.0;Oxygen indhold;mg/l;Ej oplyst;11.9;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-06 09:35:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-06;0935;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Ej oplyst;51.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-06 09:35:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-06;0935;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Ej oplyst;510.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-06 09:35:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-06;0935;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Ej oplyst;904.0647962;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-06 09:35:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-06;0935;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Ej oplyst;2.7;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-06 09:35:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-06;0935;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Ej oplyst;29.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-06 09:35:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-06;0935;Enkeltprøve;1.0;Klorofyl a;µg/l;Ej oplyst;18.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-06 09:35:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-06;0935;Enkeltprøve;4.4;Oxygen indhold;mg/l;Ej oplyst;9.1;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-06 09:35:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-06;0935;Enkeltprøve;4.4;Ammoniak+ammonium-N;µg/l;Ej oplyst;260.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-06 09:35:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-06;0935;Enkeltprøve;4.4;Nitrit+nitrat-N;µg/l;Ej oplyst;430.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-06 09:35:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-06;0935;Enkeltprøve;4.4;Nitrogen,total N;µg/l;Ej oplyst;1086.901101;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-06 09:35:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-06;0935;Enkeltprøve;4.4;Ortho-phosphat-P;µg/l;Ej oplyst;3.4;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-06 09:35:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-06;0935;Enkeltprøve;4.4;Phosphor, total-P;µg/l;Ej oplyst;38.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-06 09:35:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-06;0935;Enkeltprøve;4.4;Klorofyl a;µg/l;Ej oplyst;31.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-06 09:35:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-06;0935;Blandingsprøve;2.625;Klorofyl a;µg/l;Ej oplyst;26.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-06 09:35:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-12;0934;Enkeltprøve;1.0;Oxygen indhold;mg/l;Ej oplyst;10.1;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:29/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-12 09:34:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-12;0934;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Ej oplyst;130.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:29/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-12 09:34:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-12;0934;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Ej oplyst;520.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:29/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-12 09:34:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-12;0934;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Ej oplyst;943.9788663;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:29/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-12 09:34:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-12;0934;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Ej oplyst;3.3;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:29/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-12 09:34:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-12;0934;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Ej oplyst;31.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:29/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-12 09:34:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-12;0934;Enkeltprøve;1.0;Klorofyl a;µg/l;Ej oplyst;1.9;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:29/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-12 09:34:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-12;0934;Enkeltprøve;4.3;Oxygen indhold;mg/l;Ej oplyst;10.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:29/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-12 09:34:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-12;0934;Enkeltprøve;4.3;Ammoniak+ammonium-N;µg/l;Ej oplyst;140.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:29/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-12 09:34:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-12;0934;Enkeltprøve;4.3;Nitrit+nitrat-N;µg/l;Ej oplyst;510.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:29/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-12 09:34:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-12;0934;Enkeltprøve;4.3;Nitrogen,total N;µg/l;Ej oplyst;922.4293485;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:29/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-12 09:34:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-12;0934;Enkeltprøve;4.3;Ortho-phosphat-P;µg/l;Ej oplyst;4.2;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:29/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-12 09:34:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-12;0934;Enkeltprøve;4.3;Phosphor, total-P;µg/l;Ej oplyst;28.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:29/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-12 09:34:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-12;0934;Enkeltprøve;4.3;Klorofyl a;µg/l;Ej oplyst;1.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:29/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-12 09:34:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-04-12;0934;Blandingsprøve;2.7249999999999996;Klorofyl a;µg/l;Ej oplyst;1.6;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:29/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-04-12 09:34:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-04;0937;Enkeltprøve;1.0;Oxygen indhold;mg/l;Ej oplyst;10.6;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:00/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-04 09:37:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-04;0937;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Ej oplyst;39.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:00/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-04 09:37:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-04;0937;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Ej oplyst;390.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:00/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-04 09:37:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-04;0937;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Ej oplyst;755.1400667;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:00/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-04 09:37:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-04;0937;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Ej oplyst;1.2;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:00/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-04 09:37:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-04;0937;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Ej oplyst;24.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:00/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-04 09:37:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-04;0937;Enkeltprøve;1.0;Klorofyl a;µg/l;Ej oplyst;5.9;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:00/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-04 09:37:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-04;0937;Enkeltprøve;4.5;Ammoniak+ammonium-N;µg/l;Ej oplyst;40.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:00/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-04 09:37:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-04;0937;Enkeltprøve;4.5;Nitrit+nitrat-N;µg/l;Ej oplyst;380.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:00/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-04 09:37:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-04;0937;Enkeltprøve;4.5;Nitrogen,total N;µg/l;Ej oplyst;772.4663419;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:00/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-04 09:37:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-04;0937;Enkeltprøve;4.5;Ortho-phosphat-P;µg/l;Ej oplyst;1.7;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:00/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-04 09:37:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-04;0937;Enkeltprøve;4.5;Phosphor, total-P;µg/l;Ej oplyst;25.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:00/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-04 09:37:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-04;0937;Enkeltprøve;4.5;Klorofyl a;µg/l;Ej oplyst;6.1;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:00/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-04 09:37:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-04;0937;Blandingsprøve;2.75;Klorofyl a;µg/l;Ej oplyst;5.8;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:00/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-04 09:37:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-26;0949;Enkeltprøve;1.0;Oxygen indhold;mg/l;Ej oplyst;9.1;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:17/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-26 09:49:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-26;0949;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Ej oplyst;15.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:17/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-26 09:49:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-26;0949;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Ej oplyst;250.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:17/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-26 09:49:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-26;0949;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Ej oplyst;600.2803342;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:17/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-26 09:49:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-26;0949;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Ej oplyst;1.0;<;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:17/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-26 09:49:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-26;0949;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Ej oplyst;23.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:17/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-26 09:49:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-26;0949;Enkeltprøve;1.0;Klorofyl a;µg/l;Ej oplyst;3.4;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:17/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-26 09:49:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-26;0949;Enkeltprøve;4.7;Ammoniak+ammonium-N;µg/l;Ej oplyst;13.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:17/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-26 09:49:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-26;0949;Enkeltprøve;4.7;Nitrit+nitrat-N;µg/l;Ej oplyst;250.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:17/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-26 09:49:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-26;0949;Enkeltprøve;4.7;Nitrogen,total N;µg/l;Ej oplyst;614.0582322;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:17/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-26 09:49:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-26;0949;Enkeltprøve;4.7;Ortho-phosphat-P;µg/l;Ej oplyst;1.0;<;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:17/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-26 09:49:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-26;0949;Enkeltprøve;4.7;Phosphor, total-P;µg/l;Ej oplyst;22.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:17/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-26 09:49:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-26;0949;Enkeltprøve;4.7;Klorofyl a;µg/l;Ej oplyst;3.4;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:17/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-26 09:49:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-05-26;0949;Blandingsprøve;2.85;Klorofyl a;µg/l;Ej oplyst;3.3;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:17/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-05-26 09:49:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-06-07;0929;Enkeltprøve;1.0;Oxygen indhold;mg/l;Ej oplyst;10.9;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-06-07 09:29:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-06-07;0929;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Ej oplyst;15.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-06-07 09:29:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-06-07;0929;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Ej oplyst;86.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-06-07 09:29:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-06-07;0929;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Ej oplyst;689.6061368;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-06-07 09:29:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-06-07;0929;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Ej oplyst;1.0;<;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-06-07 09:29:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-06-07;0929;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Ej oplyst;31.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-06-07 09:29:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-06-07;0929;Enkeltprøve;1.0;Klorofyl a;µg/l;Ej oplyst;12.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-06-07 09:29:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-06-07;0929;Enkeltprøve;4.6;Oxygen indhold;mg/l;Ej oplyst;6.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-06-07 09:29:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-06-07;0929;Enkeltprøve;4.6;Ammoniak+ammonium-N;µg/l;Ej oplyst;130.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-06-07 09:29:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-06-07;0929;Enkeltprøve;4.6;Nitrit+nitrat-N;µg/l;Ej oplyst;130.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-06-07 09:29:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-06-07;0929;Enkeltprøve;4.6;Nitrogen,total N;µg/l;Ej oplyst;671.826677;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-06-07 09:29:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-06-07;0929;Enkeltprøve;4.6;Ortho-phosphat-P;µg/l;Ej oplyst;7.6;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-06-07 09:29:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-06-07;0929;Enkeltprøve;4.6;Phosphor, total-P;µg/l;Ej oplyst;25.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-06-07 09:29:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-06-07;0929;Enkeltprøve;4.6;Klorofyl a;µg/l;Ej oplyst;1.3;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-06-07 09:29:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-06-07;0929;Blandingsprøve;2.7;Klorofyl a;µg/l;Ej oplyst;8.9;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-06-07 09:29:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-06-22;1011;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Ej oplyst;21.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:34/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-06-22 10:11:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-06-22;1011;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Ej oplyst;12.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:34/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-06-22 10:11:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-06-22;1011;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Ej oplyst;554.9145377;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:34/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-06-22 10:11:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-06-22;1011;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Ej oplyst;1.1;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:34/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-06-22 10:11:00
Miljøcenter Ringkøbing;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2010-06-22;1011;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Ej oplyst;26.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:34/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2010-06-22 10:11:00
